iso_code;country;year;GDLCODE;level;region;continent;shdi;healthindex;incindex;edindex;lifexp;gnic;esch;msch;pop
COL;Colombia;2016;COLr113;Subnat;Huila;America;0,718;0,878;0,732;0,576;77,07;12,744262;12,82;6,6;1,156113
COL;Colombia;2016;COLr114;Subnat;Guajira;America;0,691;0,78;0,648;0,652;70,71;7,281823;14,34;7,61;0,959092
COL;Colombia;2016;COLr115;Subnat;Magdalena;America;0,719;0,856;0,69;0,629;75,62;9,623636;13,97;7,24;1,261609
COL;Colombia;2016;COLr116;Subnat;Meta;America;0,768;0,904;0,738;0,679;78,79;13,273645;14,32;8,45;0,962464
COL;Colombia;2016;COLr117;Subnat;Narino;America;0,715;0,872;0,687;0,61;76,65;9,466324;14,03;6,6;1,746213
COL;Colombia;2016;COLr118;Subnat;Norte de Santander;America;0,742;0,863;0,738;0,642;76,09;13,211286;14,12;7,49;1,35747
COL;Colombia;2016;COLr119;Subnat;Quindio;America;0,776;0,887;0,766;0,687;77,66;15,933485;14,77;8,29;0,566014
COL;Colombia;2016;COLr120;Subnat;Risaralda;America;0,753;0,881;0,757;0,641;77,29;15,032777;14,07;7,5;0,95283
COL;Colombia;2016;COLr121;Subnat;Santander;America;0,77;0,874;0,752;0,694;76,83;14,535547;15,15;8,2;2,063181
COL;Colombia;2016;COLr122;Subnat;Sucre;America;0,736;0,89;0,7;0,64;77,82;10,262193;14,51;7,1;0,852634
COL;Colombia;2016;COLr123;Subnat;Tolima;America;0,739;0,878;0,712;0,646;77,04;11,143699;14,6;7,21;1,409977
COL;Colombia;2016;COLr124;Subnat;Valle (incl Cali);America;0,783;0,886;0,765;0,707;77,57;15,805379;14,67;8,98;4,619155
COL;Colombia;2016;COLr125;Subnat;Arauca;America;0,733;0,862;0,724;0,631;76,03;12,056236;13,79;7,43;0,262534
COL;Colombia;2016;COLr126;Subnat;Casanare;America;0,741;0,883;0,714;0,646;77,39;11,317461;13,98;7,73;0,35695
COL;Colombia;2016;COLr127;Subnat;Putumayo;America;0,711;0,832;0,693;0,624;74,05;9,829742;14,32;6,8;0,345389
COL;Colombia;2016;COLr128;Subnat;San Andres;America;0,779;0,877;0,748;0,722;77,02;14,116354;13,86;10,12;0,076593
COL;Colombia;2016;COLr129;Subnat;Amazonas;America;0,71;0,827;0,655;0,661;73,76;7,627794;13,67;8,43;0,076111
COL;Colombia;2016;COLr130;Subnat;Guainja;America;0,662;0,878;0,584;0,567;77,1;4,763094;13,18;6,02;0,041427
COL;Colombia;2016;COLr131;Subnat;Guaviare;America;0,748;0,877;0,712;0,669;77;11,13246;14,96;7,59;0,065031
COL;Colombia;2016;COLr132;Subnat;Vaupis;America;0,634;0,792;0,529;0,608;71,47;3,325656;14,15;6,45;0,043836
COL;Colombia;2016;COLr133;Subnat;Vichada;America;0,746;0,88;0,725;0,65;77,2;12,121295;13,72;8,08;0,031311
COL;Colombia;2016;COLt;National;Total;America;0,759;0,873;0,736;0,68;76,73;13,087446;14,57;8,27;48,171392
COL;Colombia;2017;COLr101;Subnat;Antioquia (incl Medellin);America;0,765;0,882;0,749;0,678;77,33;14,208351;14,35;8,38;6,561545
COL;Colombia;2017;COLr102;Subnat;Atlantico (incl Barranquilla);America;0,779;0,873;0,747;0,725;76,76;14,075298;14,77;9,43;2,500312
COL;Colombia;2017;COLr103;Subnat;Bogota D.C.;America;0,805;0,882;0,771;0,768;77,36;16,505511;15,52;10,11;8,007061
COL;Colombia;2017;COLr104;Subnat;Bolivar (Sur and Norte);America;0,749;0,883;0,704;0,675;77,42;10,546363;14,5;8,17;2,131597
COL;Colombia;2017;COLr105;Subnat;Boyaca;America;0,753;0,884;0,724;0,668;77,49;12,067606;15,44;7,18;1,297345
COL;Colombia;2017;COLr106;Subnat;Caldas;America;0,771;0,898;0,753;0,678;78,37;14,590569;14,73;8,07;1,004428
COL;Colombia;2017;COLr107;Subnat;Caqueta;America;0,712;0,877;0,688;0,597;76,99;9,493498;13,7;6,48;0,485588
COL;Colombia;2017;COLr108;Subnat;Cauca;America;0,713;0,866;0,684;0,613;76,28;9,272804;14,11;6,64;1,401505
COL;Colombia;2017;COLr109;Subnat;Cesar;America;0,724;0,855;0,693;0,64;75,58;9,817917;14,11;7,43;1,045994
COL;Colombia;2017;COLr110;Subnat;Cordoba;America;0,71;0,871;0,673;0,611;76,61;8,629424;13,88;6,75;1,737455
COL;Colombia;2017;COLr111;Subnat;Cundinamarca;America;0,767;0,895;0,745;0,676;78,19;13,882716;14,42;8,25;2,723789
COL;Colombia;2017;COLr112;Subnat;Choco;America;0,691;0,838;0,62;0,635;74,49;6,055783;14,64;6,85;0,508082
COL;Colombia;2017;COLr113;Subnat;Huila;America;0,72;0,881;0,731;0,579;77,26;12,623387;12,85;6,65;1,173626
COL;Colombia;2017;COLr114;Subnat;Guajira;America;0,692;0,783;0,646;0,655;70,89;7,216829;14,36;7,67;0,97362
COL;Colombia;2017;COLr115;Subnat;Magdalena;America;0,72;0,859;0,688;0,632;75,81;9,535059;14;7,29;1,280719
COL;Colombia;2017;COLr116;Subnat;Meta;America;0,77;0,908;0,737;0,682;78,99;13,147209;14,34;8,51;0,977043
COL;Colombia;2017;COLr117;Subnat;Narino;America;0,716;0,875;0,686;0,612;76,85;9,37935;14,06;6,65;1,772664
COL;Colombia;2017;COLr118;Subnat;Norte de Santander;America;0,743;0,866;0,736;0,644;76,28;13,085507;14,15;7,54;1,378032
COL;Colombia;2017;COLr119;Subnat;Quindio;America;0,777;0,89;0,765;0,689;77,85;15,778809;14,8;8,35;0,574588
COL;Colombia;2017;COLr120;Subnat;Risaralda;America;0,755;0,884;0,756;0,643;77,48;14,887717;14,09;7,55;0,967263
COL;Colombia;2017;COLr121;Subnat;Santander;America;0,771;0,877;0,751;0,697;77,02;14,395773;15,17;8,26;2,094433
COL;Colombia;2017;COLr122;Subnat;Sucre;America;0,737;0,893;0,698;0,642;78,02;10,167079;14,53;7,15;0,865549
COL;Colombia;2017;COLr123;Subnat;Tolima;America;0,74;0,881;0,711;0,648;77,24;11,039499;14,63;7,26;1,431334
COL;Colombia;2017;COLr124;Subnat;Valle (incl Cali);America;0,784;0,889;0,763;0,71;77,76;15,652073;14,7;9,04;4,689123
COL;Colombia;2017;COLr125;Subnat;Arauca;America;0,734;0,865;0,722;0,633;76,22;11,942555;13,82;7,48;0,266511
COL;Colombia;2017;COLr126;Subnat;Casanare;America;0,743;0,886;0,713;0,649;77,58;11,211461;14,01;7,79;0,362357
COL;Colombia;2017;COLr127;Subnat;Putumayo;America;0,713;0,834;0,692;0,627;74,24;9,73906;14,34;6,85;0,350621
COL;Colombia;2017;COLr128;Subnat;San Andres;America;0,781;0,88;0,746;0,725;77,21;13,981024;13,88;10,19;0,077753
COL;Colombia;2017;COLr129;Subnat;Amazonas;America;0,711;0,83;0,653;0,664;73,94;7,559358;13,7;8,49;0,077264
COL;Colombia;2017;COLr130;Subnat;Guainja;America;0,663;0,881;0,582;0,569;77,29;4,722601;13,2;6,06;0,042055
COL;Colombia;2017;COLr131;Subnat;Guaviare;America;0,748;0,88;0,71;0,671;77,2;11,028376;14,99;7,65;0,066016
COL;Colombia;2017;COLr132;Subnat;Vaupis;America;0,635;0,795;0,528;0,611;71,65;3,298578;14,18;6,5;0,0445
COL;Colombia;2017;COLr133;Subnat;Vichada;America;0,747;0,883;0,723;0,653;77,39;12,006935;13,75;8,13;0,031786
COL;Colombia;2017;COLt;National;Total;America;0,76;0,876;0,735;0,683;76,93;12,962968;14,6;8,33;48,901066
COL;Colombia;2018;COLr101;Subnat;Antioquia (incl Medellin);America;0,766;0,885;0,748;0,678;77,51;14,133791;14,35;8,38;6,661861
COL;Colombia;2018;COLr102;Subnat;Atlantico (incl Barranquilla);America;0,78;0,876;0,746;0,725;76,94;14,001509;14,77;9,43;2,538537
COL;Colombia;2018;COLr103;Subnat;Bogota D.C.;America;0,806;0,885;0,771;0,768;77,55;16,417543;15,52;10,11;8,129476
COL;Colombia;2018;COLr104;Subnat;Bolivar (Sur and Norte);America;0,749;0,886;0,703;0,675;77,6;10,492741;14,5;8,17;2,164186
COL;Colombia;2018;COLr105;Subnat;Boyaca;America;0,754;0,887;0,723;0,668;77,68;12,005359;15,44;7,18;1,31718
COL;Colombia;2018;COLr106;Subnat;Caldas;America;0,772;0,901;0,752;0,678;78,56;14,513792;14,73;8,07;1,019784
COL;Colombia;2018;COLr107;Subnat;Caqueta;America;0,712;0,88;0,687;0,597;77,18;9,445775;13,7;6,48;0,493011
COL;Colombia;2018;COLr108;Subnat;Cauca;America;0,714;0,869;0,683;0,613;76,46;9,22631;14,11;6,64;1,422931
COL;Colombia;2018;COLr109;Subnat;Cesar;America;0,724;0,858;0,692;0,64;75,76;9,768384;14,11;7,43;1,061985
COL;Colombia;2018;COLr110;Subnat;Cordoba;America;0,711;0,874;0,673;0,611;76,8;8,586496;13,88;6,75;1,764018
COL;Colombia;2018;COLr111;Subnat;Cundinamarca;America;0,767;0,898;0,744;0,676;78,37;13,810041;14,42;8,25;2,765432
COL;Colombia;2018;COLr112;Subnat;Choco;America;0,691;0,841;0,619;0,635;74,67;6,026833;14,64;6,85;0,51585
COL;Colombia;2018;COLr113;Subnat;Huila;America;0,72;0,884;0,73;0,579;77,44;12,557962;12,85;6,65;1,191568
COL;Colombia;2018;COLr114;Subnat;Guajira;America;0,693;0,786;0,646;0,655;71,06;7,181634;14,36;7,67;0,988505
COL;Colombia;2018;COLr115;Subnat;Magdalena;America;0,721;0,861;0,688;0,632;75,99;9,487104;14;7,29;1,300299
COL;Colombia;2018;COLr116;Subnat;Meta;America;0,77;0,91;0,736;0,682;79,18;13,078777;14,34;8,51;0,991981
COL;Colombia;2018;COLr117;Subnat;Narino;America;0,716;0,877;0,685;0,612;77,03;9,332263;14,06;6,65;1,799765
COL;Colombia;2018;COLr118;Subnat;Norte de Santander;America;0,744;0,869;0,735;0,644;76,46;13,017429;14,15;7,54;1,3991
COL;Colombia;2018;COLr119;Subnat;Quindio;America;0,778;0,893;0,764;0,689;78,04;15,695102;14,8;8,35;0,583372
COL;Colombia;2018;COLr120;Subnat;Risaralda;America;0,755;0,887;0,755;0,643;77,66;14,809212;14,09;7,55;0,982051
COL;Colombia;2018;COLr121;Subnat;Santander;America;0,772;0,88;0,75;0,697;77,21;14,320127;15,17;8,26;2,126453
COL;Colombia;2018;COLr122;Subnat;Sucre;America;0,737;0,896;0,697;0,642;78,21;10,115589;14,53;7,15;0,878782
COL;Colombia;2018;COLr123;Subnat;Tolima;America;0,741;0,883;0,71;0,648;77,42;10,983093;14,63;7,26;1,453217
COL;Colombia;2018;COLr124;Subnat;Valle (incl Cali);America;0,785;0,892;0,763;0,71;77,95;15,569108;14,7;9,04;4,760812
COL;Colombia;2018;COLr125;Subnat;Arauca;America;0,735;0,868;0,722;0,633;76,4;11,881021;13,82;7,48;0,270585
COL;Colombia;2018;COLr126;Subnat;Casanare;America;0,743;0,889;0,712;0,649;77,77;11,154081;14,01;7,79;0,367897
COL;Colombia;2018;COLr127;Subnat;Putumayo;America;0,713;0,837;0,691;0,627;74,42;9,689967;14,34;6,85;0,355981
COL;Colombia;2018;COLr128;Subnat;San Andres;America;0,781;0,883;0,745;0,725;77,39;13,907781;13,88;10,19;0,078941
COL;Colombia;2018;COLr129;Subnat;Amazonas;America;0,712;0,833;0,653;0,664;74,12;7,522301;13,7;8,49;0,078445
COL;Colombia;2018;COLr130;Subnat;Guainja;America;0,664;0,884;0,582;0,569;77,48;4,700667;13,2;6,06;0,042698
COL;Colombia;2018;COLr131;Subnat;Guaviare;America;0,749;0,883;0,71;0,671;77,38;10,972033;14,99;7,65;0,067026
COL;Colombia;2018;COLr132;Subnat;Vaupis;America;0,635;0,797;0,527;0,611;71,82;3,283906;14,18;6,5;0,04518
COL;Colombia;2018;COLr133;Subnat;Vichada;America;0,748;0,886;0,722;0,653;77,58;11,945034;13,75;8,13;0,032272
COL;Colombia;2018;COLt;National;Total;America;0,761;0,879;0,734;0,683;77,11;12,895595;14,6;8,33;49,648685
